Timestamps,Date,mm/h Max Precip Rate,m3/m3 Water Content,degree_C Soil Temperature,mS/cm Saturation Extract EC,kPa Atmospheric Pressure,degree_C Air Temperature
07/08/22 20:00,07/08/22,0,0.337,23.5,0.507,100.21,28.3
07/08/22 20:15,07/08/22,0,0.337,23.5,0.507,100.22,27.5
07/08/22 20:30,07/08/22,0,0.337,23.5,0.507,100.23,26.8
07/08/22 20:45,07/08/22,0,0.337,23.5,0.507,100.25,26.2
07/08/22 21:00,07/08/22,0,0.337,23.5,0.507,100.26,25.8
07/08/22 21:15,07/08/22,0,0.337,23.5,0.507,100.27,25.4
07/08/22 21:30,07/08/22,0,0.337,23.5,0.507,100.28,25.1
07/08/22 21:45,07/08/22,0,0.337,23.5,0.507,100.29,24.8
07/08/22 22:00,07/08/22,0,0.337,23.5,0.509,100.3,24.5
07/08/22 22:15,07/08/22,0,0.337,23.5,0.507,100.3,24.3
07/08/22 22:30,07/08/22,0,0.337,23.5,0.509,100.29,24
07/08/22 22:45,07/08/22,0,0.337,23.5,0.507,100.29,23.8
07/08/22 23:00,07/08/22,0,0.337,23.5,0.507,100.28,23.6
07/08/22 23:15,07/08/22,0,0.337,23.5,0.507,100.28,23.4
07/08/22 23:30,07/08/22,0,0.337,23.5,0.507,100.28,23.4
07/08/22 23:45,07/08/22,0,0.337,23.5,0.507,100.29,23.2
08/08/22 0:00,08/08/22,0,0.337,23.5,0.508,100.28,23
08/08/22 0:15,08/08/22,0,0.337,23.5,0.508,100.27,23
08/08/22 0:30,08/08/22,0,0.337,23.5,0.508,100.28,22.9
08/08/22 0:45,08/08/22,0,0.337,23.4,0.508,100.29,22.7
08/08/22 1:00,08/08/22,0,0.337,23.4,0.508,100.29,22.6
08/08/22 1:15,08/08/22,0,0.337,23.4,0.508,100.29,22.5
08/08/22 1:30,08/08/22,0,0.337,23.4,0.508,100.28,22.4
08/08/22 1:45,08/08/22,0,0.337,23.4,0.508,100.27,22.3
08/08/22 2:00,08/08/22,0,0.336,23.4,0.508,100.25,22.2
08/08/22 2:15,08/08/22,0,0.337,23.4,0.507,100.24,22.2
08/08/22 2:30,08/08/22,0,0.337,23.4,0.507,100.24,22.2
08/08/22 2:45,08/08/22,0,0.337,23.4,0.506,100.22,22.2
08/08/22 3:00,08/08/22,0,0.336,23.4,0.506,100.2,22.2
08/08/22 3:15,08/08/22,0,0.336,23.4,0.506,100.2,22.3
08/08/22 3:30,08/08/22,0,0.336,23.4,0.506,100.2,22.3
08/08/22 3:45,08/08/22,0,0.336,23.4,0.505,100.2,22.3
08/08/22 4:00,08/08/22,0,0.336,23.4,0.507,100.19,22.4
08/08/22 4:15,08/08/22,0,0.336,23.4,0.505,100.17,22.4
08/08/22 4:30,08/08/22,0,0.336,23.4,0.505,100.16,22.5
08/08/22 4:45,08/08/22,0,0.336,23.4,0.506,100.16,22.5
08/08/22 5:00,08/08/22,0,0.336,23.4,0.505,100.16,22.6
08/08/22 5:15,08/08/22,0,0.336,23.4,0.505,100.17,22.5
08/08/22 5:30,08/08/22,0,0.336,23.4,0.505,100.16,22.5
08/08/22 5:45,08/08/22,0,0.336,23.4,0.505,100.16,22.4
08/08/22 6:00,08/08/22,0,0.336,23.4,0.505,100.18,22.4
08/08/22 6:15,08/08/22,0,0.336,23.4,0.505,100.19,22.4
08/08/22 6:30,08/08/22,0,0.336,23.4,0.505,100.22,22.5
08/08/22 6:45,08/08/22,0,0.336,23.4,0.505,100.24,23
08/08/22 7:00,08/08/22,0,0.336,23.4,0.505,100.25,24.1
08/08/22 7:15,08/08/22,0,0.336,23.4,0.505,100.25,25.4
08/08/22 7:30,08/08/22,0,0.336,23.4,0.505,100.26,26.7
08/08/22 7:45,08/08/22,0,0.336,23.4,0.505,100.27,27.7
08/08/22 8:00,08/08/22,0,0.336,23.4,0.505,100.29,28.4
08/08/22 8:15,08/08/22,0,0.336,23.4,0.505,100.29,29.3
08/08/22 8:30,08/08/22,0,0.336,23.4,0.505,100.31,30.2
08/08/22 8:45,08/08/22,0,0.336,23.4,0.505,100.32,31
08/08/22 9:00,08/08/22,0,0.336,23.4,0.505,100.32,31.4
08/08/22 9:15,08/08/22,0,0.336,23.4,0.505,100.32,31.9
08/08/22 9:30,08/08/22,0,0.336,23.4,0.506,100.32,32.5
08/08/22 9:45,08/08/22,0,0.336,23.4,0.506,100.33,33.3
08/08/22 10:00,08/08/22,0,0.336,23.4,0.506,100.33,33.8
08/08/22 10:15,08/08/22,0,0.336,23.4,0.506,100.34,34.2
08/08/22 10:30,08/08/22,0,0.336,23.4,0.504,100.35,34.5
08/08/22 10:45,08/08/22,0,0.336,23.4,0.504,100.35,34.1
08/08/22 11:00,08/08/22,0,0.336,23.4,0.505,100.35,34.4
08/08/22 11:15,08/08/22,0,0.336,23.4,0.503,100.33,34.8
08/08/22 11:30,08/08/22,0,0.336,23.4,0.504,100.31,35.2
08/08/22 11:45,08/08/22,0,0.336,23.4,0.502,100.3,35.5
08/08/22 12:00,08/08/22,0,0.336,23.4,0.502,100.28,35.5
08/08/22 12:15,08/08/22,0,0.336,23.4,0.502,100.25,35.8
08/08/22 12:30,08/08/22,0,0.336,23.4,0.502,100.24,36.2
08/08/22 12:45,08/08/22,0,0.336,23.4,0.504,100.23,36.4
08/08/22 13:00,08/08/22,0,0.335,23.4,0.503,100.22,36.2
08/08/22 13:15,08/08/22,0,0.335,23.4,0.503,100.21,36.6
08/08/22 13:30,08/08/22,0,0.335,23.4,0.503,100.19,36.8
08/08/22 13:45,08/08/22,0,0.335,23.4,0.501,100.17,37.3
08/08/22 14:00,08/08/22,0,0.335,23.4,0.501,100.13,37.4
08/08/22 14:15,08/08/22,0,0.335,23.4,0.502,100.1,37.4
08/08/22 14:30,08/08/22,0,0.335,23.4,0.501,100.07,37.6
08/08/22 14:45,08/08/22,0,0.335,23.4,0.502,100.06,37.9
08/08/22 15:00,08/08/22,0,0.335,23.4,0.502,100.04,37.7
08/08/22 15:15,08/08/22,0,0.335,23.4,0.502,100,36.1
08/08/22 15:30,08/08/22,0,0.335,23.4,0.502,99.95,36.2
08/08/22 15:45,08/08/22,0,0.335,23.4,0.502,99.92,36.2
08/08/22 16:00,08/08/22,0,0.335,23.4,0.502,99.92,36.1
08/08/22 16:15,08/08/22,0,0.335,23.4,0.502,99.9,35.6
08/08/22 16:30,08/08/22,0,0.335,23.4,0.502,99.91,35.2
08/08/22 16:45,08/08/22,0,0.335,23.4,0.502,99.91,35
08/08/22 17:00,08/08/22,0,0.335,23.4,0.502,99.91,34.8
08/08/22 17:15,08/08/22,0,0.335,23.4,0.502,99.9,34.7
08/08/22 17:30,08/08/22,0,0.335,23.4,0.502,99.92,34.4
08/08/22 17:45,08/08/22,0,0.335,23.4,0.502,99.91,34.2
08/08/22 18:00,08/08/22,0,0.335,23.4,0.502,99.89,34
08/08/22 18:15,08/08/22,0,0.335,23.4,0.502,99.89,33.1
08/08/22 18:30,08/08/22,0,0.335,23.4,0.502,99.9,31.6
08/08/22 18:45,08/08/22,0,0.335,23.4,0.502,99.9,30.5
08/08/22 19:00,08/08/22,0,0.335,23.4,0.502,99.99,29.5
08/08/22 19:15,08/08/22,0,0.335,23.4,0.502,100.1,28.4
08/08/22 19:30,08/08/22,0,0.335,23.4,0.502,100.16,26.7
08/08/22 19:45,08/08/22,0,0.335,23.4,0.502,100.17,25.3
08/08/22 20:00,08/08/22,0,0.335,23.4,0.502,100.11,24.6
08/08/22 20:15,08/08/22,0,0.335,23.4,0.502,100.08,24
08/08/22 20:30,08/08/22,0,0.335,23.4,0.502,100.03,23.6
08/08/22 20:45,08/08/22,0,0.335,23.4,0.502,99.98,23.3
08/08/22 21:00,08/08/22,0,0.335,23.4,0.502,99.98,23.1
08/08/22 21:15,08/08/22,0,0.335,23.4,0.502,99.97,23
08/08/22 21:30,08/08/22,0,0.335,23.4,0.502,99.95,22.9
08/08/22 21:45,08/08/22,0,0.335,23.4,0.502,99.99,22.9
08/08/22 22:00,08/08/22,0,0.335,23.4,0.502,100,23
08/08/22 22:15,08/08/22,0,0.335,23.4,0.502,100.02,23
08/08/22 22:30,08/08/22,0,0.335,23.4,0.502,100.03,23.2
08/08/22 22:45,08/08/22,0,0.335,23.4,0.502,100.05,23.4
08/08/22 23:00,08/08/22,0,0.335,23.4,0.502,100.06,23.5
08/08/22 23:15,08/08/22,0,0.335,23.4,0.502,100.07,23.5
08/08/22 23:30,08/08/22,0,0.335,23.4,0.502,100.1,23.4
08/08/22 23:45,08/08/22,0,0.335,23.4,0.502,100.09,23.2
09/08/22 0:00,09/08/22,0,0.335,23.4,0.502,100.09,23
09/08/22 0:15,09/08/22,0,0.335,23.4,0.501,100.1,22.9
09/08/22 0:30,09/08/22,0,0.335,23.4,0.501,100.1,22.6
09/08/22 0:45,09/08/22,0,0.335,23.4,0.501,100.08,22.2
09/08/22 1:00,09/08/22,0,0.335,23.4,0.503,100.08,21.9
09/08/22 1:15,09/08/22,0,0.335,23.4,0.502,100.08,21.8
09/08/22 1:30,09/08/22,0,0.335,23.4,0.501,100.1,21.7
09/08/22 1:45,09/08/22,0,0.335,23.4,0.501,100.09,21.8
09/08/22 2:00,09/08/22,0,0.335,23.4,0.501,100.08,21.8
09/08/22 2:15,09/08/22,0,0.335,23.4,0.5,100.06,21.7
09/08/22 2:30,09/08/22,0,0.335,23.4,0.501,100.05,21.6
09/08/22 2:45,09/08/22,0,0.334,23.4,0.5,100.07,21.6
09/08/22 3:00,09/08/22,0,0.335,23.4,0.5,100.07,21.5
09/08/22 3:15,09/08/22,0,0.335,23.4,0.5,100.09,21.4
09/08/22 3:30,09/08/22,0,0.335,23.4,0.499,100.09,21.4
09/08/22 3:45,09/08/22,0,0.335,23.4,0.499,100.06,21.4
09/08/22 4:00,09/08/22,0,0.334,23.4,0.498,100.06,21.4
09/08/22 4:15,09/08/22,0,0.335,23.4,0.499,100.07,21.3
09/08/22 4:30,09/08/22,0,0.335,23.4,0.499,100.08,21.3
09/08/22 4:45,09/08/22,0,0.335,23.4,0.498,100.07,21.3
09/08/22 5:00,09/08/22,0,0.334,23.4,0.499,100.06,21.3
09/08/22 5:15,09/08/22,0,0.335,23.4,0.498,100.05,21.2
09/08/22 5:30,09/08/22,0,0.334,23.4,0.501,100.05,21.2
09/08/22 5:45,09/08/22,0,0.335,23.4,0.499,100.07,21.1
09/08/22 6:00,09/08/22,0,0.334,23.4,0.5,100.09,21.2
09/08/22 6:15,09/08/22,0,0.335,23.4,0.499,100.1,21.2
09/08/22 6:30,09/08/22,0,0.334,23.4,0.498,100.13,21.3
09/08/22 6:45,09/08/22,0,0.334,23.4,0.499,100.13,21.8
09/08/22 7:00,09/08/22,0,0.334,23.4,0.5,100.14,22.4
09/08/22 7:15,09/08/22,0,0.335,23.4,0.499,100.15,23.7
09/08/22 7:30,09/08/22,0,0.334,23.4,0.499,100.15,23.9
09/08/22 7:45,09/08/22,0,0.334,23.4,0.498,100.17,23.5
09/08/22 8:00,09/08/22,0,0.334,23.4,0.501,100.18,23.6
09/08/22 8:15,09/08/22,0,0.334,23.4,0.499,100.18,24.1
09/08/22 8:30,09/08/22,0,0.334,23.4,0.499,100.19,24.9
09/08/22 8:45,09/08/22,0,0.334,23.4,0.498,100.21,25.5
09/08/22 9:00,09/08/22,0,0.334,23.4,0.499,100.21,26
09/08/22 9:15,09/08/22,0,0.334,23.4,0.498,100.2,27.6
09/08/22 9:30,09/08/22,0,0.334,23.4,0.498,100.21,28.8
09/08/22 9:45,09/08/22,0,0.334,23.4,0.498,100.2,29.9
09/08/22 10:00,09/08/22,0,0.334,23.4,0.498,100.2,31.2
09/08/22 10:15,09/08/22,0,0.334,23.4,0.498,100.21,32.3
09/08/22 10:30,09/08/22,0,0.334,23.4,0.498,100.22,33
09/08/22 10:45,09/08/22,0,0.334,23.4,0.498,100.22,33.2
09/08/22 11:00,09/08/22,0,0.334,23.4,0.498,100.21,33.5
09/08/22 11:15,09/08/22,0,0.334,23.4,0.498,100.2,33.9
09/08/22 11:30,09/08/22,0,0.334,23.4,0.499,100.2,34.3
09/08/22 11:45,09/08/22,0,0.334,23.4,0.498,100.2,34.6
09/08/22 12:00,09/08/22,0,0.334,23.4,0.499,100.2,35
09/08/22 12:15,09/08/22,0,0.334,23.4,0.499,100.2,35.4
09/08/22 12:30,09/08/22,0,0.334,23.4,0.499,100.18,35.7
09/08/22 12:45,09/08/22,0,0.334,23.4,0.499,100.17,36
09/08/22 13:00,09/08/22,0,0.334,23.4,0.498,100.14,36
09/08/22 13:15,09/08/22,0,0.334,23.4,0.499,100.13,36
09/08/22 13:30,09/08/22,0,0.334,23.4,0.499,100.1,36.2
09/08/22 13:45,09/08/22,0,0.334,23.4,0.499,100.07,36.3
09/08/22 14:00,09/08/22,0,0.334,23.4,0.498,100.05,36.4
09/08/22 14:15,09/08/22,0,0.334,23.4,0.499,100.01,35.2
09/08/22 14:30,09/08/22,0,0.334,23.4,0.499,99.99,35.5
09/08/22 14:45,09/08/22,0,0.334,23.4,0.499,100.01,34.3
09/08/22 15:00,09/08/22,12,0.334,23.4,0.499,99.99,30.9
09/08/22 15:15,09/08/22,12,0.334,23.4,0.499,99.99,27.2
09/08/22 15:30,09/08/22,12,0.334,23.4,0.499,99.97,25.7
09/08/22 15:45,09/08/22,0,0.334,23.4,0.499,100.01,24.8
09/08/22 16:00,09/08/22,0,0.334,23.4,0.499,99.98,24.2
09/08/22 16:15,09/08/22,0,0.334,23.4,0.499,99.97,23.8
09/08/22 16:30,09/08/22,0,0.334,23.4,0.499,99.97,23.6
09/08/22 16:45,09/08/22,0,0.334,23.4,0.499,99.99,23.5
09/08/22 17:00,09/08/22,0,0.334,23.4,0.499,100,23.4
09/08/22 17:15,09/08/22,12,0.334,23.4,0.499,100,23.5
09/08/22 17:30,09/08/22,0,0.334,23.4,0.499,100.06,23.6
09/08/22 17:45,09/08/22,12,0.334,23.4,0.499,100.06,23.7
09/08/22 18:00,09/08/22,0,0.334,23.4,0.499,100.01,23.7
09/08/22 18:15,09/08/22,12,0.334,23.4,0.499,100.01,23.7
09/08/22 18:30,09/08/22,0,0.334,23.4,0.499,100.04,23.7
09/08/22 18:45,09/08/22,0,0.334,23.4,0.499,100.07,23.6
09/08/22 19:00,09/08/22,0,0.334,23.4,0.499,100.08,23.6
09/08/22 19:15,09/08/22,0,0.334,23.4,0.499,100.09,23.5
09/08/22 19:30,09/08/22,0,0.334,23.4,0.499,100.08,23.3
09/08/22 19:45,09/08/22,0,0.334,23.4,0.499,100.08,23.1
09/08/22 20:00,09/08/22,0,0.334,23.4,0.499,100.1,23
09/08/22 20:15,09/08/22,0,0.334,23.4,0.499,100.14,22.8
09/08/22 20:30,09/08/22,0,0.334,23.4,0.499,100.15,22.5
09/08/22 20:45,09/08/22,0,0.334,23.4,0.499,100.12,22.3
09/08/22 21:00,09/08/22,0,0.334,23.4,0.499,100.11,22.1
09/08/22 21:15,09/08/22,0,0.334,23.4,0.499,100.1,21.9
09/08/22 21:30,09/08/22,0,0.334,23.4,0.499,100.11,21.7
09/08/22 21:45,09/08/22,0,0.334,23.4,0.499,100.13,21.5
09/08/22 22:00,09/08/22,0,0.334,23.4,0.499,100.16,21.3
09/08/22 22:15,09/08/22,0,0.334,23.4,0.498,100.17,21.2
09/08/22 22:30,09/08/22,0,0.334,23.4,0.495,100.16,21
09/08/22 22:45,09/08/22,0,0.334,23.4,0.498,100.16,20.9
09/08/22 23:00,09/08/22,0,0.334,23.4,0.497,100.17,20.9
09/08/22 23:15,09/08/22,0,0.334,23.4,0.496,100.18,20.9
09/08/22 23:30,09/08/22,0,0.334,23.4,0.498,100.19,21
09/08/22 23:45,09/08/22,0,0.334,23.4,0.497,100.21,21
10/08/22 0:00,10/08/22,0,0.334,23.4,0.497,100.25,20.9
10/08/22 0:15,10/08/22,0,0.334,23.4,0.497,100.26,21
10/08/22 0:30,10/08/22,0,0.334,23.4,0.495,100.25,20.9
10/08/22 0:45,10/08/22,0,0.334,23.4,0.497,100.27,20.7
10/08/22 1:00,10/08/22,0,0.334,23.4,0.496,100.26,20.6
10/08/22 1:15,10/08/22,0,0.334,23.4,0.496,100.24,20.4
10/08/22 1:30,10/08/22,0,0.334,23.4,0.497,100.24,20.3
10/08/22 1:45,10/08/22,0,0.334,23.4,0.496,100.25,20.3
10/08/22 2:00,10/08/22,0,0.334,23.4,0.496,100.26,20.2
10/08/22 2:15,10/08/22,0,0.334,23.4,0.496,100.26,20.3
10/08/22 2:30,10/08/22,0,0.334,23.4,0.496,100.26,20.3
10/08/22 2:45,10/08/22,0,0.334,23.4,0.496,100.24,20.3
10/08/22 3:00,10/08/22,0,0.334,23.4,0.496,100.25,20.2
10/08/22 3:15,10/08/22,0,0.334,23.4,0.496,100.24,20
10/08/22 3:30,10/08/22,0,0.334,23.4,0.495,100.25,20
10/08/22 3:45,10/08/22,0,0.334,23.4,0.494,100.25,20.1
10/08/22 4:00,10/08/22,0,0.334,23.4,0.494,100.24,20.4
10/08/22 4:15,10/08/22,0,0.334,23.4,0.494,100.24,20.4
10/08/22 4:30,10/08/22,0,0.334,23.4,0.496,100.23,20.3
10/08/22 4:45,10/08/22,0,0.334,23.4,0.494,100.23,20.2
10/08/22 5:00,10/08/22,0,0.334,23.4,0.496,100.24,20.2
10/08/22 5:15,10/08/22,0,0.334,23.4,0.494,100.23,20.1
10/08/22 5:30,10/08/22,0,0.334,23.4,0.494,100.24,20.1
10/08/22 5:45,10/08/22,0,0.334,23.4,0.494,100.25,20.2
10/08/22 6:00,10/08/22,0,0.334,23.4,0.495,100.26,20.2
10/08/22 6:15,10/08/22,0,0.334,23.4,0.494,100.28,20.3
10/08/22 6:30,10/08/22,0,0.334,23.4,0.496,100.29,20.4
10/08/22 6:45,10/08/22,0,0.334,23.4,0.494,100.31,20.5
10/08/22 7:00,10/08/22,0,0.334,23.4,0.495,100.33,20.7
10/08/22 7:15,10/08/22,0,0.334,23.4,0.495,100.35,21
10/08/22 7:30,10/08/22,0,0.334,23.4,0.494,100.35,21.2
10/08/22 7:45,10/08/22,0,0.334,23.4,0.494,100.36,21.4
10/08/22 8:00,10/08/22,0,0.334,23.4,0.495,100.38,21.6
10/08/22 8:15,10/08/22,0,0.334,23.4,0.495,100.38,21.9
10/08/22 8:30,10/08/22,0,0.334,23.4,0.495,100.38,22.2
10/08/22 8:45,10/08/22,0,0.334,23.4,0.495,100.38,22.6
10/08/22 9:00,10/08/22,0,0.334,23.4,0.495,100.37,23
10/08/22 9:15,10/08/22,0,0.334,23.4,0.496,100.37,23.3
10/08/22 9:30,10/08/22,0,0.334,23.4,0.496,100.37,23.8
10/08/22 9:45,10/08/22,0,0.334,23.4,0.496,100.36,24.1
10/08/22 10:00,10/08/22,0,0.334,23.4,0.495,100.37,24.6
10/08/22 10:15,10/08/22,0,0.334,23.4,0.494,100.37,25.2
10/08/22 10:30,10/08/22,0,0.334,23.4,0.493,100.38,26.6
10/08/22 10:45,10/08/22,0,0.334,23.4,0.494,100.37,28.4
10/08/22 11:00,10/08/22,0,0.334,23.4,0.494,100.37,30
10/08/22 11:15,10/08/22,0,0.334,23.4,0.495,100.38,31.1
10/08/22 11:30,10/08/22,0,0.334,23.4,0.495,100.38,31.5
10/08/22 11:45,10/08/22,0,0.334,23.4,0.495,100.37,32.2
10/08/22 12:00,10/08/22,0,0.334,23.4,0.495,100.35,32.8
10/08/22 12:15,10/08/22,0,0.334,23.4,0.493,100.35,33.3
10/08/22 12:30,10/08/22,0,0.333,23.4,0.496,100.33,34
10/08/22 12:45,10/08/22,0,0.333,23.4,0.495,100.32,33.4
10/08/22 13:00,10/08/22,0,0.333,23.4,0.495,100.3,32.1
10/08/22 13:15,10/08/22,12,0.333,23.4,0.495,100.29,31.5
10/08/22 13:30,10/08/22,0,0.334,23.4,0.495,100.26,32.4
10/08/22 13:45,10/08/22,0,0.334,23.4,0.495,100.23,32.7
10/08/22 14:00,10/08/22,0,0.333,23.4,0.495,100.21,33.4
10/08/22 14:15,10/08/22,0,0.333,23.4,0.495,100.18,33.3
10/08/22 14:30,10/08/22,0,0.333,23.4,0.496,100.16,33.5
10/08/22 14:45,10/08/22,0,0.333,23.4,0.495,100.15,34.8
10/08/22 15:00,10/08/22,0,0.333,23.4,0.496,100.15,34.5
10/08/22 15:15,10/08/22,0,0.333,23.4,0.495,100.14,34.7
10/08/22 15:30,10/08/22,0,0.333,23.4,0.495,100.11,35.1
10/08/22 15:45,10/08/22,0,0.333,23.4,0.496,100.09,35.5
10/08/22 16:00,10/08/22,0,0.333,23.4,0.495,100.09,35.1
10/08/22 16:15,10/08/22,0,0.333,23.4,0.495,100.09,34.6
10/08/22 16:30,10/08/22,0,0.333,23.4,0.496,100.09,35
10/08/22 16:45,10/08/22,0,0.333,23.4,0.495,100.08,34.3
10/08/22 17:00,10/08/22,0,0.333,23.4,0.495,100.08,32.6
10/08/22 17:15,10/08/22,0,0.333,23.4,0.495,100.08,31.2
10/08/22 17:30,10/08/22,0,0.333,23.4,0.495,100.08,30.4
10/08/22 17:45,10/08/22,0,0.333,23.4,0.495,100.1,28.9
10/08/22 18:00,10/08/22,0,0.333,23.4,0.496,100.13,27.6
10/08/22 18:15,10/08/22,60,0.333,23.4,0.496,100.16,26
10/08/22 18:30,10/08/22,72,0.333,23.4,0.494,100.19,24.5
10/08/22 18:45,10/08/22,48,0.333,23.4,0.49,100.18,23.7
10/08/22 19:00,10/08/22,12,0.356,23.5,0.516,100.19,23.2
10/08/22 19:15,10/08/22,12,0.366,23.7,0.522,100.15,23
10/08/22 19:30,10/08/22,12,0.367,23.7,0.519,100.18,22.8
10/08/22 19:45,10/08/22,12,0.367,23.7,0.519,100.21,22.7
10/08/22 20:00,10/08/22,12,0.367,23.8,0.52,100.21,22.6
10/08/22 20:15,10/08/22,0,0.367,23.8,0.521,100.22,22.5
10/08/22 20:30,10/08/22,0,0.368,23.8,0.522,100.22,22.4
10/08/22 20:45,10/08/22,12,0.368,23.8,0.522,100.22,22.4
10/08/22 21:00,10/08/22,12,0.368,23.8,0.523,100.22,22.4
10/08/22 21:15,10/08/22,0,0.368,23.8,0.523,100.22,22.3
10/08/22 21:30,10/08/22,0,0.368,23.9,0.525,100.23,22.3
10/08/22 21:45,10/08/22,12,0.368,23.9,0.525,100.24,22.3
10/08/22 22:00,10/08/22,0,0.368,23.9,0.526,100.24,22.2
10/08/22 22:15,10/08/22,0,0.368,23.9,0.525,100.24,22.1
10/08/22 22:30,10/08/22,0,0.368,23.9,0.527,100.23,22
10/08/22 22:45,10/08/22,0,0.367,23.9,0.527,100.21,21.8
10/08/22 23:00,10/08/22,0,0.367,23.9,0.526,100.2,21.7
10/08/22 23:15,10/08/22,0,0.367,23.8,0.527,100.21,21.7
10/08/22 23:30,10/08/22,0,0.366,23.8,0.524,100.22,21.7
10/08/22 23:45,10/08/22,0,0.366,23.8,0.525,100.23,21.6
11/08/22 0:00,11/08/22,0,0.366,23.8,0.526,100.22,21.5
11/08/22 0:15,11/08/22,0,0.366,23.8,0.523,100.24,21.7
11/08/22 0:30,11/08/22,0,0.365,23.8,0.524,100.24,21.8
11/08/22 0:45,11/08/22,0,0.365,23.8,0.523,100.24,21.8
11/08/22 1:00,11/08/22,0,0.364,23.7,0.524,100.24,21.8
11/08/22 1:15,11/08/22,0,0.363,23.7,0.525,100.24,21.8
11/08/22 1:30,11/08/22,0,0.363,23.7,0.524,100.23,22
11/08/22 1:45,11/08/22,0,0.362,23.7,0.526,100.21,22
11/08/22 2:00,11/08/22,0,0.361,23.7,0.525,100.22,22.1
11/08/22 2:15,11/08/22,0,0.361,23.7,0.524,100.22,22.2
11/08/22 2:30,11/08/22,12,0.36,23.7,0.525,100.21,22.2
11/08/22 2:45,11/08/22,12,0.36,23.7,0.524,100.19,22.2
11/08/22 3:00,11/08/22,12,0.36,23.7,0.527,100.18,22.2
11/08/22 3:15,11/08/22,0,0.36,23.7,0.527,100.18,22.1
11/08/22 3:30,11/08/22,0,0.361,23.7,0.528,100.18,21.9
11/08/22 3:45,11/08/22,0,0.361,23.7,0.525,100.18,21.9
11/08/22 4:00,11/08/22,0,0.36,23.7,0.527,100.18,22
11/08/22 4:15,11/08/22,0,0.36,23.6,0.525,100.16,22
11/08/22 4:30,11/08/22,0,0.36,23.6,0.528,100.14,21.8
11/08/22 4:45,11/08/22,0,0.36,23.6,0.527,100.15,21.6
11/08/22 5:00,11/08/22,0,0.359,23.6,0.529,100.15,21.4
11/08/22 5:15,11/08/22,0,0.359,23.6,0.528,100.16,21.4
11/08/22 5:30,11/08/22,0,0.359,23.6,0.528,100.17,21.5
11/08/22 5:45,11/08/22,0,0.359,23.6,0.529,100.18,21.7
11/08/22 6:00,11/08/22,0,0.358,23.6,0.529,100.19,21.8
11/08/22 6:15,11/08/22,0,0.358,23.6,0.528,100.19,21.9
11/08/22 6:30,11/08/22,0,0.358,23.6,0.528,100.21,22
11/08/22 6:45,11/08/22,0,0.358,23.6,0.528,100.22,22.1
11/08/22 7:00,11/08/22,0,0.357,23.6,0.527,100.22,22.2
11/08/22 7:15,11/08/22,0,0.357,23.6,0.527,100.21,22.4
11/08/22 7:30,11/08/22,0,0.357,23.6,0.526,100.22,22.6
11/08/22 7:45,11/08/22,0,0.357,23.6,0.527,100.23,22.8
11/08/22 8:00,11/08/22,0,0.357,23.6,0.527,100.24,23
11/08/22 8:15,11/08/22,0,0.357,23.6,0.526,100.23,23.2
11/08/22 8:30,11/08/22,0,0.356,23.6,0.524,100.23,23.6
11/08/22 8:45,11/08/22,0,0.356,23.6,0.523,100.24,24.3
11/08/22 9:00,11/08/22,0,0.356,23.6,0.523,100.24,25.2
11/08/22 9:15,11/08/22,0,0.356,23.6,0.524,100.25,26.4
11/08/22 9:30,11/08/22,0,0.355,23.6,0.524,100.25,27
11/08/22 9:45,11/08/22,0,0.355,23.6,0.524,100.25,27.6
11/08/22 10:00,11/08/22,0,0.355,23.6,0.522,100.26,29.4
11/08/22 10:15,11/08/22,0,0.354,23.6,0.522,100.26,30.4
11/08/22 10:30,11/08/22,0,0.354,23.5,0.521,100.27,31.2
11/08/22 10:45,11/08/22,0,0.354,23.5,0.52,100.27,31.8
11/08/22 11:00,11/08/22,0,0.353,23.5,0.52,100.27,30.4
11/08/22 11:15,11/08/22,0,0.353,23.5,0.52,100.27,30.7
11/08/22 11:30,11/08/22,0,0.352,23.5,0.52,100.26,31.3
11/08/22 11:45,11/08/22,0,0.352,23.5,0.518,100.25,32.2
11/08/22 12:00,11/08/22,0,0.352,23.5,0.518,100.24,32.9
11/08/22 12:15,11/08/22,0,0.351,23.5,0.518,100.23,33
11/08/22 12:30,11/08/22,0,0.351,23.5,0.519,100.23,33.2
11/08/22 12:45,11/08/22,0,0.351,23.5,0.517,100.21,32.8
11/08/22 13:00,11/08/22,0,0.35,23.5,0.516,100.18,33.5
11/08/22 13:15,11/08/22,0,0.35,23.5,0.516,100.17,34.4
11/08/22 13:30,11/08/22,0,0.35,23.5,0.517,100.18,33.3
11/08/22 13:45,11/08/22,0,0.349,23.5,0.516,100.16,31.7
11/08/22 14:00,11/08/22,0,0.349,23.5,0.516,100.14,32.1
11/08/22 14:15,11/08/22,0,0.349,23.5,0.517,100.13,33.2
11/08/22 14:30,11/08/22,0,0.349,23.5,0.515,100.12,33.7
11/08/22 14:45,11/08/22,0,0.348,23.5,0.516,100.09,34.1
11/08/22 15:00,11/08/22,0,0.348,23.5,0.515,100.08,34.3
11/08/22 15:15,11/08/22,0,0.348,23.5,0.515,100.06,34.2
11/08/22 15:30,11/08/22,0,0.348,23.5,0.515,100.04,34.5
11/08/22 15:45,11/08/22,0,0.348,23.5,0.513,100.03,34.2
